batter,match_id,date,match_format,batting_team,bowling_team,venue,runs_scored,balls_faced,boundaries,batting_position,career_runs_avg,career_balls_faced,career_total_runs,career_strike_rate,career_matches,ema_form,recent_form_5,form_momentum,consistency,scored_50,career_50_rate,career_boundary_rate,quick_out,career_quick_out_rate,venue_avg_runs,is_t20,is_odi,opp_attack_hist_runs,opp_attack_hist_balls,opp_attack_hist_dismiss,opp_attack_hist_sr
NLTC Perera,1144526,2019-07-06,ODI,Sri Lanka,India,Headingley,2,4,0,8,13.75,292.0,330.0,113.013698630137,24,7.297304476512481,9.2,-5.117403877320135,0.47194921285008,0,0.0,0.136986301369863,1,0.4583333333333333,0.0,0,1,41.0,33.0,1.0,124.24242424242425
NM Coulter-Nile,1304051,2022-03-29,IPL,Rajasthan Royals,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",1,2,0,7,5.4,73.0,81.0,110.95890410958904,15,4.87756721023404,7.0,-1.7291766054322522,0.44528638304864343,0,0.0,0.1506849315068493,1,0.8666666666666667,0.0,1,0,0.0,0.0,0.0,0.0
NM Hauritz,464527,2010-10-09,Test,Australia,India,M Chinnaswamy Stadium,38,99,4,9,20.8,219.0,104.0,47.48858447488584,5,24.581334968086257,20.8,6.163072940831729,0.6812660116834477,0,0.0,0.045662100456621,0,0.0,38.0,0,0,21.0,46.0,2.0,45.65217391304348
NM Lyon,1426559,2025-01-03,Test,Australia,India,Sydney Cricket Ground,7,17,0,10,16.347826086956523,1697.0,752.0,44.31349440188568,46,30.79237369624564,23.8,21.176605991642262,0.47789288512302114,0,0.08695652173913043,0.05303476723629935,0,0.13043478260869565,0.0,0,0,32.0,48.0,3.0,66.66666666666666
NO Miller,415284,2009-09-30,ODI,West Indies,India,New Wanderers Stadium,17,25,2,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
NR Kumar,1415725,2024-06-12,T20,United States of America,India,"Nassau County International Cricket Stadium, New York",27,24,3,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
NRD Compton,565809,2012-12-13,Test,England,India,"Vidarbha Cricket Association Stadium, Jamtha",37,147,1,2,54.142857142857146,1079.0,379.0,35.12511584800742,7,53.31664737272784,57.4,-4.029810921947167,0.828387431832434,0,0.5714285714285714,0.03614457831325301,0,0.0,37.0,0,0,142.0,347.0,3.0,40.92219020172911
NRJ Croes,1512754,2026-02-18,T20,Netherlands,India,"Narendra Modi Stadium, Ahmedabad",25,12,5,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
NS Naik,1216508,2020-09-23,IPL,Kolkata Knight Riders,Mumbai Indians,Sheikh Zayed Stadium,1,3,0,7,10.0,50.0,30.0,60.0,3,8.43835616438356,10.0,-2.062203479177649,0.4803846037599811,0,0.0,0.04,1,0.3333333333333333,0.0,1,0,1.0,3.0,1.0,33.33333333333333
NS Poonia,275789,2007-08-16,ODI,Scotland,India,Titwood,1,8,0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
NT Broom,403382,2009-09-11,ODI,New Zealand,India,R Premadasa Stadium,21,28,0,7,2.0,7.0,2.0,28.57142857142857,1,2.0,2.0,0.0,0.03225806451612903,0,0.0,0.0,0,1.0,0.0,0,1,5.0,5.0,2.0,100.0
NT Ellis,1478910,2025-11-06,T20,Australia,India,Carrara Oval,2,5,0,9,2.5,11.0,5.0,45.45454545454545,2,2.7647058823529416,2.5,0.4210526315789469,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
NT Paranavitana,456671,2010-08-03,Test,Sri Lanka,India,P Sara Oval,24,61,4,1,92.5,1922.0,925.0,48.12695109261186,10,93.1409543960111,112.0,-18.197375350643085,0.6760079676020656,0,0.8,0.06451612903225806,0,0.0,24.0,0,0,273.0,546.0,4.0,50.0
NV Knight,65262,2003-02-26,ODI,England,India,"Kingsmead, Durban",1,4,0,2,31.0,43.0,31.0,72.09302325581395,1,31.0,31.0,0.0,0.03225806451612903,0,0.0,0.046511627906976744,1,0.0,0.0,0,1,9.0,19.0,0.0,47.368421052631575
NV Ojha,1136596,2018-05-05,IPL,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,1,4,0,5,16.698924731182796,1356.0,1553.0,114.52802359882006,93,15.027937289275345,15.8,2.7012383303677847,0.6256814399978275,0,0.06451612903225806,0.14749262536873156,1,0.3655913978494624,0.0,1,0,0.0,0.0,0.0,0.0
NW Bracken,291372,2008-03-04,ODI,Australia,India,"Brisbane Cricket Ground, Woolloongabba",1,2,0,10,2.75,42.0,11.0,26.190476190476193,4,1.8045795499407817,2.75,-1.3188329940874288,0.47043158414585173,0,0.0,0.0,1,0.5,0.0,0,1,3.0,15.0,2.0,20.0
Nadeem Ahmed,335349,2008-06-25,ODI,Hong Kong,India,National Stadium,0,1,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Naeem Islam,710293,2014-02-26,ODI,Bangladesh,India,Khan Shaheb Osman Ali Stadium,14,19,1,5,10.25,51.0,41.0,80.3921568627451,4,7.770232925384917,10.25,-3.782805078995831,0.5180686379275414,0,0.0,0.058823529411764705,0,0.25,0.0,0,1,2.0,5.0,0.0,40.0
Nafees Iqbal,64917,2004-12-27,ODI,Bangladesh,India,Bangabandhu National Stadium,10,22,2,1,9.0,54.0,9.0,16.666666666666664,1,9.0,9.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,74.0,0,1,62.0,82.0,1.0,75.60975609756098
Nahid Rana,1439891,2024-09-19,Test,Bangladesh,India,"MA Chidambaram Stadium, Chepauk, Chennai",11,13,2,11,11.0,13.0,11.0,84.61538461538461,1,11.0,11.0,0.0,0.03225806451612903,0,0.0,0.15384615384615385,0,0.0,11.0,0,0,0.0,0.0,0.0,0.0
Najeeb Amar,335349,2008-06-25,ODI,Hong Kong,India,National Stadium,13,16,3,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Naman Dhir,1473510,2025-06-01,IPL,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",37,18,7,6,19.72222222222222,208.0,355.0,170.6730769230769,18,16.250617077292084,17.0,-4.841968914140965,0.5822966638348325,0,0.05555555555555555,0.2548076923076923,0,0.2777777777777778,19.0,1,0,36.0,18.0,2.0,200.0
Naseem Shah,1466418,2025-02-23,ODI,Pakistan,India,Dubai International Cricket Stadium,14,16,1,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Nasir Hossain,870735,2015-06-24,ODI,Bangladesh,India,Shere Bangla National Stadium,32,30,3,7,25.166666666666668,160.0,151.0,94.375,6,26.45609740341429,19.4,3.8679061168864983,0.5567747546224543,0,0.16666666666666666,0.11875,0,0.16666666666666666,26.2,0,1,51.0,55.0,2.0,92.72727272727272
Nasir Jamshed,578623,2013-06-15,ODI,Pakistan,India,Edgbaston,2,9,0,2,81.2,477.0,406.0,85.1153039832285,5,75.30608344452058,81.2,-13.134721984811108,0.6971135525310603,0,0.8,0.09433962264150944,1,0.0,0.0,0,1,67.0,81.0,1.0,82.71604938271605
Nasum Ahmed,1496935,2025-09-24,T20,Bangladesh,India,Dubai International Cricket Stadium,4,6,0,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,4.0,11.0,0.0,36.36363636363637
Navdeep Saini,1304055,2022-04-02,IPL,Rajasthan Royals,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",2,2,0,8,5.166666666666667,36.0,31.0,86.11111111111111,6,5.635219997483995,5.8,-0.17744047885822845,0.5254873552540928,0,0.0,0.08333333333333333,1,0.8333333333333334,0.0,1,0,0.0,0.0,0.0,0.0
Naved-ul-Hasan,415278,2009-09-26,ODI,Pakistan,India,SuperSport Park,11,8,1,7,10.0,98.0,80.0,81.63265306122449,8,14.76798478453895,12.8,7.226722310680067,0.5652770861965356,0,0.0,0.08163265306122448,0,0.375,0.0,0,1,13.0,21.0,1.0,61.904761904761905
Naveen-ul-Haq,1426302,2024-05-14,IPL,Lucknow Super Giants,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,4,0,11,5.333333333333333,22.0,16.0,72.72727272727273,3,4.004566210045662,5.333333333333333,-1.9188191881918817,0.44475349431476124,0,0.0,0.09090909090909091,1,0.6666666666666666,0.0,1,0,0.0,0.0,0.0,0.0
Nayeem Hasan,1187017,2019-11-22,Test,Bangladesh,India,Eden Gardens,19,28,4,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
Nazimuddin,535797,2012-03-16,ODI,Bangladesh,India,Shere Bangla National Stadium,5,15,0,1,6.0,9.0,6.0,66.66666666666666,1,6.0,6.0,0.0,0.03225806451612903,0,0.0,0.1111111111111111,0,1.0,0.0,0,1,0.0,0.0,0.0,0.0
Nazmul Hossain Shanto,1466415,2025-02-20,ODI,Bangladesh,India,Dubai International Cricket Stadium,0,2,0,4,9.0,68.0,36.0,52.94117647058824,4,9.90959336754836,9.0,1.0274304545895134,0.506872333988727,0,0.0,0.04411764705882353,1,0.25,7.0,0,1,0.0,0.0,0.0,0.0
Nazmul Islam,1153255,2018-09-28,ODI,Bangladesh,India,Dubai International Cricket Stadium,7,14,0,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
Nithish Kumar Reddy,1490233,2026-01-18,ODI,India,New Zealand,"Holkar Cricket Stadium, Indore",53,58,4,6,15.666666666666666,43.0,47.0,109.30232558139534,3,15.940639269406391,15.666666666666666,0.712704269899838,0.7017545498864118,1,0.0,0.09302325581395349,0,0.3333333333333333,0.0,0,1,13.0,9.0,1.0,144.44444444444443
Nizakat Khan,1327272,2022-08-31,T20,Hong Kong,India,Dubai International Cricket Stadium,10,12,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,92.0,1,0,27.0,22.0,0.0,122.72727272727273
Noor Ahmad,1473500,2025-05-20,IPL,Chennai Super Kings,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",2,1,0,10,1.8,34.0,18.0,52.94117647058824,10,1.4134771428893478,1.0,-0.26923089770525865,0.4498864183873562,0,0.0,0.058823529411764705,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
Nurul Hasan,1340849,2022-12-22,Test,Bangladesh,India,"Shere Bangla National Stadium, Mirpur",37,42,3,8,25.0,92.0,75.0,81.52173913043478,3,27.21917808219178,25.0,3.643647865050074,0.7063682376492619,0,0.0,0.09782608695652174,0,0.0,37.0,0,0,10.0,8.0,1.0,125.0
O Thomas,1188625,2019-08-11,ODI,West Indies,India,"Queen's Park Oval, Trinidad",0,1,0,11,3.0,14.0,6.0,42.857142857142854,2,3.5294117647058822,3.0,0.8421052631578947,0.03225806451612903,0,0.0,0.07142857142857142,1,0.5,0.0,0,1,0.0,2.0,1.0,0.0
OA Shah,598043,2013-05-03,IPL,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,24,23,2,6,22.952380952380953,382.0,482.0,126.17801047120419,21,14.35941313309301,12.4,-8.373907292843958,0.4753728623061221,0,0.19047619047619047,0.14397905759162305,0,0.3333333333333333,12.666666666666666,1,0,19.0,19.0,1.0,100.0
OC McCoy,1317907,2022-08-07,T20,West Indies,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",0,3,0,11,2.0,8.0,2.0,25.0,1,2.0,2.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,2.0,1,0,0.0,0.0,0.0,0.0
OE Robinson,1389402,2024-02-23,Test,England,India,"JSCA International Stadium Complex, Ranchi",58,99,10,9,18.5,336.0,148.0,44.047619047619044,8,27.051229392533042,20.6,15.013083891337065,0.5240591224719592,1,0.125,0.05952380952380952,0,0.0,58.0,0,0,13.0,49.0,2.0,26.53061224489796
OEG Baartman,1479578,2025-12-14,T20,South Africa,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,2.0,0.0,0.0
OF Smith,1381220,2023-08-12,T20,West Indies,India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",15,13,1,9,2.0,14.0,8.0,57.14285714285714,4,1.6470588235294117,2.0,-0.5614035087719302,0.4641016151377546,0,0.0,0.0,0,1.0,0.0,1,0,31.0,17.0,1.0,182.35294117647058
OJ Pope,1448353,2025-07-31,Test,England,India,"Kennington Oval, London",49,78,9,3,51.333333333333336,3038.0,1694.0,55.76036866359447,33,53.11164348471699,48.0,0.7874359278868184,0.6174851220875277,0,0.2727272727272727,0.06287030941408822,0,0.06060606060606061,71.66666666666667,0,0,164.0,291.0,8.0,56.3573883161512
OL Pitcher,247468,2007-03-19,ODI,Bermuda,India,"Queen's Park Oval, Port of Spain",0,6,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
OP Stone,1243385,2021-02-13,Test,England,India,MA Chidambaram Stadium,1,9,0,10,1.0,9.0,1.0,11.11111111111111,1,1.0,1.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,1.0,0,0,0.0,0.0,0.0,0.0
P Awana,598056,2013-05-11,IPL,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",0,1,0,10,1.25,13.0,5.0,38.46153846153847,4,0.7350967232530596,1.25,-0.6834544925850538,0.3977130609897471,0,0.0,0.0,1,1.0,1.0,1,0,0.0,0.0,0.0,0.0
P Chopra,1136603,2018-05-11,IPL,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,8,6,2,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
P Dogra,598069,2013-05-19,IPL,Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5,8,0,7,11.090909090909092,133.0,122.0,91.72932330827066,11,6.471567888725163,8.6,-4.0936444578569064,0.4676960098806271,0,0.0,0.06766917293233082,1,0.5454545454545454,0.0,1,0,13.0,17.0,0.0,76.47058823529412
P Dubey,1359533,2023-05-13,IPL,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",16,20,2,8,7.0,13.0,7.0,53.84615384615385,1,7.0,7.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,3.0,4.0,0.0,75.0
P Jayawickrama,1278683,2022-03-12,Test,Sri Lanka,India,"M Chinnaswamy Stadium, Bengaluru",1,5,0,11,1.0,5.0,1.0,20.0,1,1.0,1.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,1.0,0,0,0.0,0.0,0.0,0.0
P Kumar,1082643,2017-05-13,IPL,Gujarat Lions,Sunrisers Hyderabad,Green Park,1,2,0,10,6.053571428571429,321.0,339.0,105.60747663551402,56,4.600539144468319,6.0,0.036789574860245366,0.47035029717922755,0,0.0,0.12149532710280374,1,0.7678571428571429,0.0,1,0,9.0,6.0,0.0,150.0
P Negi,1178424,2019-04-30,IPL,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,4,3,1,8,10.617647058823529,298.0,361.0,121.14093959731545,34,4.135468072837128,1.6,-5.399389932577183,0.4260053364886062,0,0.0,0.14093959731543623,1,0.5,3.6,1,0,0.0,0.0,0.0,0.0
P Nissanka,1496937,2025-09-26,T20,Sri Lanka,India,Dubai International Cricket Stadium,107,60,13,3,30.90909090909091,291.0,340.0,116.8384879725086,11,31.709720116493884,35.6,-1.9201353978224347,0.5547526032788874,1,0.2727272727272727,0.1718213058419244,0,0.2727272727272727,52.0,1,0,204.0,195.0,4.0,104.61538461538463
P Parameswaran,548376,2012-05-20,IPL,Royal Challengers Bangalore,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,2,0,11,1.0,1.0,1.0,100.0,1,1.0,1.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
P Ray Barman,1175366,2019-03-31,IPL,Royal Challengers Bangalore,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,19,25,2,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0
P Sahu,980925,2016-04-19,IPL,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,1,0,10,18.0,12.0,18.0,150.0,1,18.0,18.0,0.0,0.03225806451612903,0,0.0,0.16666666666666666,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
P Simran Singh,1473511,2025-06-03,IPL,Punjab Kings,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",26,22,2,1,26.058823529411764,882.0,1329.0,150.68027210884352,51,21.46255141040707,17.2,-17.25333832028536,0.5762874743132044,0,0.17647058823529413,0.23809523809523808,0,0.27450980392156865,13.0,1,0,105.0,65.0,5.0,161.53846153846155
P Subrayen,1479573,2025-11-30,ODI,South Africa,India,"JSCA International Stadium Complex, Ranchi",17,16,2,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
P Utseya,885971,2015-07-19,T20,Zimbabwe,India,Harare Sports Club,1,2,0,8,9.5,23.0,19.0,82.6086956521739,2,10.117647058823529,9.5,0.9824561403508767,0.03225806451612903,0,0.0,0.08695652173913043,1,0.0,12.5,1,0,13.0,15.0,1.0,86.66666666666667
PA Hitchcock,64814,2002-12-29,ODI,New Zealand,India,"McLean Park, Napier",2,1,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
PA Jaques,291354,2008-01-24,Test,Australia,India,Adelaide Oval,60,159,3,2,61.0,694.0,366.0,52.73775216138329,6,42.00433500953702,49.8,-22.797453469040175,0.5803001041383209,1,0.3333333333333333,0.06340057636887608,0,0.0,0.0,0,0,138.0,256.0,6.0,53.90625
PA Patel,1178429,2019-05-04,IPL,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,0,4,0,1,21.096296296296295,2438.0,2848.0,116.81706316652993,135,27.32811742086242,30.8,-3.8939866097600984,0.6021406805833295,0,0.0962962962962963,0.16981132075471697,1,0.2814814814814815,24.285714285714285,1,0,65.0,69.0,6.0,94.20289855072464
PA Reddy,598039,2013-05-01,IPL,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",7,9,1,1,17.444444444444443,158.0,157.0,99.36708860759494,9,11.139154828251408,11.4,-7.270440748287626,0.5671327474279917,0,0.0,0.10126582278481013,1,0.2222222222222222,23.666666666666668,1,0,0.0,0.0,0.0,0.0
PA de Silva,65278,2003-03-10,ODI,Sri Lanka,India,"New Wanderers Stadium, Johannesburg",0,4,0,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
PA van Meekeren,1384436,2023-11-12,ODI,Netherlands,India,"M Chinnaswamy Stadium, Bengaluru",3,4,0,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
PADLR Sandakan,1262756,2021-07-20,ODI,Sri Lanka,India,"R Premadasa Stadium, Colombo",0,1,0,11,5.0,8.0,5.0,62.5,1,5.0,5.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,0.0,0,1,0.0,0.0,0.0,0.0
PBB Rajapaksa,1359527,2023-05-08,IPL,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",0,3,0,3,23.083333333333332,198.0,277.0,139.8989898989899,12,18.65038372384763,15.2,-3.5593868239606827,0.5243408930057614,0,0.08333333333333333,0.18686868686868688,1,0.4166666666666667,0.0,1,0,0.0,0.0,0.0,0.0
PC Valthaty,598021,2013-04-19,IPL,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6,17,0,3,22.681818181818183,415.0,499.0,120.24096385542168,22,6.346973253136141,3.4,-11.42576529295963,0.42181014956345325,0,0.13636363636363635,0.19518072289156627,0,0.4090909090909091,75.0,1,0,40.0,38.0,3.0,105.26315789473684
PC de Silva,1122730,2017-12-22,T20,Sri Lanka,India,Holkar Cricket Stadium,1,2,0,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
PD Collingwood,433568,2011-02-27,ODI,England,India,M Chinnaswamy Stadium,1,5,0,6,33.142857142857146,855.0,696.0,81.40350877192982,21,26.25217313351722,16.8,-3.383160587416146,0.5258499379610573,0,0.23809523809523808,0.08888888888888889,1,0.14285714285714285,22.0,0,1,148.0,262.0,6.0,56.48854961832062
PD McGlashan,366624,2009-03-11,ODI,New Zealand,India,Seddon Park,56,44,7,6,7.0,9.0,7.0,77.77777777777779,1,7.0,7.0,0.0,0.03225806451612903,1,0.0,0.0,0,1.0,0.0,0,1,3.0,7.0,1.0,42.857142857142854
PD Salt,1512772,2026-03-05,T20,England,India,"Wankhede Stadium, Mumbai",5,3,1,2,14.285714285714286,72.0,100.0,138.88888888888889,7,25.07619509359658,17.4,17.30916433679115,0.4242360190616845,0,0.14285714285714285,0.2361111111111111,1,0.7142857142857143,21.333333333333332,1,0,98.0,84.0,7.0,116.66666666666667
PE Kruger,1449301,2024-11-08,T20,South Africa,India,"Kingsmead, Durban",1,2,0,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
PG Fulton,667653,2014-02-14,Test,New Zealand,India,Basin Reserve,14,37,0,2,16.666666666666668,131.0,50.0,38.16793893129771,3,16.17351598173516,16.666666666666668,-0.8096995255666872,0.8782992816012335,0,0.0,0.030534351145038167,0,0.0,14.0,0,0,18.0,47.0,2.0,38.297872340425535
PHKD Mendis,1496937,2025-09-26,T20,Sri Lanka,India,Dubai International Cricket Stadium,4,8,0,3,10.75,43.0,43.0,100.0,4,8.510067114093959,10.75,-3.4258020742463886,0.4902718104206056,0,0.0,0.13953488372093023,1,0.5,4.0,1,0,31.0,33.0,1.0,93.93939393939394
PHT Kaushal,895777,2015-08-28,Test,Sri Lanka,India,Sinhalese Sports Club Ground,17,53,3,9,10.6,151.0,53.0,35.099337748344375,5,12.322563196422777,10.6,2.5974457278210554,0.7211482707443627,0,0.0,0.059602649006622516,0,0.0,17.0,0,0,17.0,44.0,4.0,38.63636363636363
PJ Cummins,1473503,2025-05-23,IPL,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",13,6,1,8,12.74468085106383,411.0,599.0,145.74209245742094,47,12.163823244213194,12.8,0.16432083735295677,0.551815151179817,0,0.06382978723404255,0.1922141119221411,0,0.5319148936170213,0.0,1,0,10.0,11.0,0.0,90.9090909090909
PJ Forrest,518965,2012-02-26,ODI,Australia,India,Sydney Cricket Ground,7,19,1,3,59.0,160.0,118.0,73.75,2,57.764705882352935,59.0,-1.9649122807017605,0.03225806451612903,0,1.0,0.0625,0,0.0,0.0,0,1,11.0,13.0,1.0,84.61538461538461
PJ Hughes,647261,2013-11-02,ODI,Australia,India,M Chinnaswamy Stadium,23,33,2,2,35.2,236.0,176.0,74.57627118644068,5,25.68738956402582,35.2,-12.9911357476008,0.537254384344025,0,0.2,0.09322033898305085,0,0.0,0.0,0,1,175.0,372.0,9.0,47.043010752688176
PJ Ingram,456662,2010-08-10,ODI,New Zealand,India,Rangiri Dambulla International Stadium,12,17,2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
PJ Moor,1007659,2016-06-22,T20,Zimbabwe,India,Harare Sports Club,26,21,3,4,31.0,32.0,31.0,96.875,1,31.0,31.0,0.0,0.03225806451612903,0,0.0,0.09375,0,0.0,11.666666666666666,1,0,32.0,32.0,0.0,100.0
PJ Ongondo,65285,2003-03-20,ODI,Kenya,India,"Kingsmead, Durban",0,6,0,3,8.0,7.0,8.0,114.28571428571428,1,8.0,8.0,0.0,0.03225806451612903,0,0.0,0.14285714285714285,1,1.0,0.0,0,1,2.0,3.0,0.0,66.66666666666666
PJ Sangwan,1304094,2022-05-03,IPL,Gujarat Titans,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",2,6,0,7,1.8461538461538463,41.0,24.0,58.536585365853654,13,1.0955909167642184,1.2,-1.2813312131594379,0.4689445703815488,0,0.0,0.024390243902439025,1,1.0,0.0,1,0,0.0,0.0,0.0,0.0
PJC Hoffmann,275789,2007-08-16,ODI,Scotland,India,Titwood,5,4,0,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
PK Garg,1359518,2023-05-02,IPL,Delhi Capitals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",10,14,0,3,14.61111111111111,233.0,263.0,112.87553648068669,18,16.62006982988204,20.4,-0.3928020171080302,0.5484879634020453,0,0.05555555555555555,0.1072961373390558,0,0.3333333333333333,0.0,1,0,0.0,0.0,0.0,0.0
PKD Chase,1140993,2018-06-29,T20,Ireland,India,"The Village, Malahide",0,1,0,11,2.0,8.0,2.0,25.0,1,2.0,2.0,0.0,0.03225806451612903,0,0.0,0.0,1,1.0,2.0,1,0,0.0,0.0,0.0,0.0
PL Harris,463148,2011-01-02,Test,South Africa,India,Newlands,7,49,0,3,8.0,314.0,80.0,25.477707006369428,10,7.146093378754081,6.2,-0.7511297853272065,0.7387961250362586,0,0.0,0.028662420382165606,0,0.0,9.0,0,0,38.0,112.0,7.0,33.92857142857143
PLS Gamage,1122725,2017-12-02,Test,Sri Lanka,India,Arun Jaitley Stadium,1,16,0,10,0.0,12.0,0.0,0.0,2,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,0,1.0,0.0,0,0,0.0,11.0,1.0,0.0
PM Liyanagamage,1388414,2023-09-17,ODI,Sri Lanka,India,"R Premadasa Stadium, Colombo",1,6,0,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03225806451612903,0,0.0,0.0,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0
